idx irq        fired       rxpkts       txpkts         cpus name
  0 317          370            0            0        32-63 mlx5_async0
  1 318          575      6264518      2849804           16 mlx5_comp0
  2 341          514      6176089      2757930           17 mlx5_comp1
  3 342          423      5674691      2986598           18 mlx5_comp2
  4 343          300      6147541      2794665           19 mlx5_comp3
  5 344          550      5998723      3105177           20 mlx5_comp4
  6 345          519      5816928      3191357           21 mlx5_comp5
  7 346          435      6019949      3129576           22 mlx5_comp6
  8 347          472      6011299      3208934           23 mlx5_comp7
total           4158     48109738     24024041
