idx irq        fired       rxpkts       txpkts         cpus name
  0 317        50499            0            0        32-63 mlx5_async0
  1 318       580742      1509619       737741           16 mlx5_comp0
  2 341       550310      1576077       756608           17 mlx5_comp1
  3 342       590982      1537890       764257           18 mlx5_comp2
  4 343       588444      1454020       755691           19 mlx5_comp3
  5 344       577163      1454495       761756           20 mlx5_comp4
  6 345       561957      1492430       742781           21 mlx5_comp5
  7 346       578158      1528194       748365           22 mlx5_comp6
  8 347       573796      1579236       758608           23 mlx5_comp7
total        4652051     12131961      6025807
