idx irq        fired       rxpkts       txpkts         cpus name
  0 317        27321            0            0        32-63 mlx5_async0
  1 318       406126      5888696      2868231           16 mlx5_comp0
  2 341       405186      6201156      2551395           17 mlx5_comp1
  3 342       389384      5834919      2952319           18 mlx5_comp2
  4 343       375476      6352179      2727152           19 mlx5_comp3
  5 344       422346      6236781      2990137           20 mlx5_comp4
  6 345       387766      5861518      3333890           21 mlx5_comp5
  7 346       417036      5640637      3359500           22 mlx5_comp6
  8 347       401998      6114956      3259512           23 mlx5_comp7
total        3232639     48130842     24042136
