idx irq        fired       rxpkts       txpkts         cpus name
  0 317          341            0            0        32-63 mlx5_async0
  1 318           66      1466167       731348           16 mlx5_comp0
  2 341            7      1395004       730493           17 mlx5_comp1
  3 342            5      1502064       725245           18 mlx5_comp2
  4 343            0      1505889       724897           19 mlx5_comp3
  5 344           70      1479089       788674           20 mlx5_comp4
  6 345            8      1463364       781454           21 mlx5_comp5
  7 346            3      1723142       771284           22 mlx5_comp6
  8 347            6      1601260       772824           23 mlx5_comp7
total            506     12135979      6026219
