idx irq        fired       rxpkts       txpkts         cpus name
  0 317        27855            0            0        32-63 mlx5_async0
  1 318       385530      6008844      2863090           16 mlx5_comp0
  2 341       400129      5894411      2998586           17 mlx5_comp1
  3 342       433841      6226515      2541643           18 mlx5_comp2
  4 343       404156      6271145      2734016           19 mlx5_comp3
  5 344       403593      6181073      3013229           20 mlx5_comp4
  6 345       403329      5886970      3270983           21 mlx5_comp5
  7 346       401578      5601583      3423727           22 mlx5_comp6
  8 347       390540      6087407      3198428           23 mlx5_comp7
total        3250551     48157948     24043702
