idx irq        fired       rxpkts       txpkts         cpus name
  0 317        49942            0            0        32-63 mlx5_async0
  1 318       545611      1487936       725194           16 mlx5_comp0
  2 341       590984      1469182       737773           17 mlx5_comp1
  3 342       615412      1457394       729257           18 mlx5_comp2
  4 343       593680      1439205       726550           19 mlx5_comp3
  5 344       551874      1555890       781874           20 mlx5_comp4
  6 345       561362      1566025       771140           21 mlx5_comp5
  7 346       550387      1578388       773844           22 mlx5_comp6
  8 347       547054      1588222       781932           23 mlx5_comp7
total        4606306     12142242      6027564
