idx irq        fired       rxpkts       txpkts         cpus name
  0 317          449            0            0        32-63 mlx5_async0
  1 318          912      7748968      3788056           16 mlx5_comp0
  2 341         1712      6185932      3878214           17 mlx5_comp1
  3 342         1186      8216753      3725365           18 mlx5_comp2
  4 343         1499      7051636      3009444           19 mlx5_comp3
  5 344          867      8206015      4061499           20 mlx5_comp4
  6 345         1920      6025223      3973056           21 mlx5_comp5
  7 346         2338      7871169      3529739           22 mlx5_comp6
  8 347         1377      6857179      3100812           23 mlx5_comp7
total          12260     58162875     29066185
