idx irq        fired       rxpkts       txpkts         cpus name
  0 317          397            0            0        32-63 mlx5_async0
  1 318            0      7305854      3807813           16 mlx5_comp0
  2 341            0      7508902      4017087           17 mlx5_comp1
  3 342            0      7731432      3604440           18 mlx5_comp2
  4 343            0      7454144      3859930           19 mlx5_comp3
  5 344            0      7242735      3750767           20 mlx5_comp4
  6 345            0      7216390      3718454           21 mlx5_comp5
  7 346            0      7626223      3652753           22 mlx5_comp6
  8 347            0      8042633      3621771           23 mlx5_comp7
total            397     60128313     30033015
