idx irq        fired       rxpkts       txpkts         cpus name
  0 317          387            0            0        32-63 mlx5_async0
  1 318            0      4325042      2265180           16 mlx5_comp0
  2 341            0      4626498      2161198           17 mlx5_comp1
  3 342            0      4536936      2307937           18 mlx5_comp2
  4 343            0      4625038      2184624           19 mlx5_comp3
  5 344            0      4575126      2303352           20 mlx5_comp4
  6 345            0      4379896      2260141           21 mlx5_comp5
  7 346            0      4543993      2264360           22 mlx5_comp6
  8 347            0      4542901      2286148           23 mlx5_comp7
total            387     36155430     18032940
