idx irq        fired       rxpkts       txpkts         cpus name
  0 317          339            0            0        32-63 mlx5_async0
  1 318            0      2820977      1436653           16 mlx5_comp0
  2 341            0      3051341      1521351           17 mlx5_comp1
  3 342            0      3270230      1632648           18 mlx5_comp2
  4 343            0      2854276      1521346           19 mlx5_comp3
  5 344            0      2863838      1409412           20 mlx5_comp4
  6 345            0      3114549      1533559           21 mlx5_comp5
  7 346            0      3033652      1553101           22 mlx5_comp6
  8 347            0      3116419      1417945           23 mlx5_comp7
total            339     24125282     12026015
