idx irq        fired       rxpkts       txpkts         cpus name
  0 317          406            0            0        32-63 mlx5_async0
  1 318           55      5983985      2946110           16 mlx5_comp0
  2 341            4      5900129      2992660           17 mlx5_comp1
  3 342            0      5893526      3031271           18 mlx5_comp2
  4 343            3      5996872      2992071           19 mlx5_comp3
  5 344           44      6062107      2981526           20 mlx5_comp4
  6 345            2      5757927      2875941           21 mlx5_comp5
  7 346            3      5972390      2941396           22 mlx5_comp6
  8 347            0      6537661      3265826           23 mlx5_comp7
total            517     48104597     24026801
