idx irq        fired       rxpkts       txpkts         cpus name
  0 317          481            0            0        32-63 mlx5_async0
  1 318          867      3045165      1496549           16 mlx5_comp0
  2 341         1049      2966276      1503445           17 mlx5_comp1
  3 342         1154      3072059      1499439           18 mlx5_comp2
  4 343         1178      2994818      1500708           19 mlx5_comp3
  5 344          815      2972047      1506624           20 mlx5_comp4
  6 345         1088      3124299      1503248           21 mlx5_comp5
  7 346         1136      2909493      1502798           22 mlx5_comp6
  8 347         1086      3023571      1509071           23 mlx5_comp7
total           8854     24107728     12021882
