idx irq        fired       rxpkts       txpkts         cpus name
  0 317          439            0            0        32-63 mlx5_async0
  1 318           43      8461986      4149005           16 mlx5_comp0
  2 341           10      8300173      4194928           17 mlx5_comp1
  3 342            3      8331647      4139351           18 mlx5_comp2
  4 343            4      8458421      4172372           19 mlx5_comp3
  5 344           86      8341818      4162519           20 mlx5_comp4
  6 345           18      8281976      4223487           21 mlx5_comp5
  7 346            6      8270647      4232752           22 mlx5_comp6
  8 347           14      8394868      4131345           23 mlx5_comp7
total            623     66841536     33405759
