idx irq        fired       rxpkts       txpkts         cpus name
  0 317          342            0            0        32-63 mlx5_async0
  1 318           61      5392918      3340004           16 mlx5_comp0
  2 341            5      6062043      2823776           17 mlx5_comp1
  3 342            3      5927154      2678412           18 mlx5_comp2
  4 343            0      6693685      3093448           19 mlx5_comp3
  5 344           97      6032850      3028050           20 mlx5_comp4
  6 345            4      5655722      3035122           21 mlx5_comp5
  7 346            0      6223974      2964297           22 mlx5_comp6
  8 347            6      6142736      3072686           23 mlx5_comp7
total            518     48131082     24035795
