idx irq        fired       rxpkts       txpkts         cpus name
  0 317          426            0            0        32-63 mlx5_async0
  1 318           45      4944082      2198946           16 mlx5_comp0
  2 341            5      4446857      2306667           17 mlx5_comp1
  3 342            0      4522060      2271901           18 mlx5_comp2
  4 343            0      4410421      2173329           19 mlx5_comp3
  5 344           55      4544175      2134498           20 mlx5_comp4
  6 345            0      4608942      2471545           21 mlx5_comp5
  7 346            0      4302146      2254336           22 mlx5_comp6
  8 347            6      4352677      2219920           23 mlx5_comp7
total            537     36131360     18031142
