idx irq        fired       rxpkts       txpkts         cpus name
  0 317          399            0            0        32-63 mlx5_async0
  1 318           28      7200100      3620935           16 mlx5_comp0
  2 341            2      6935165      3446578           17 mlx5_comp1
  3 342            0      6960327      3398796           18 mlx5_comp2
  4 343            0      7155007      3488207           19 mlx5_comp3
  5 344           32      7002382      3512703           20 mlx5_comp4
  6 345            1      7025563      3531520           21 mlx5_comp5
  7 346            0      7039175      3577428           22 mlx5_comp6
  8 347            0      6991275      3555262           23 mlx5_comp7
total            462     56308994     28131429
