idx irq        fired       rxpkts       txpkts         cpus name
  0 317          416            0            0        32-63 mlx5_async0
  1 318            0      1603354       729871           16 mlx5_comp0
  2 341            0      1553789       743584           17 mlx5_comp1
  3 342            0      1513816       770292           18 mlx5_comp2
  4 343            0      1507050       799061           19 mlx5_comp3
  5 344            0      1517771       757422           20 mlx5_comp4
  6 345            0      1356556       801294           21 mlx5_comp5
  7 346            0      1475764       747154           22 mlx5_comp6
  8 347            0      1616767       671694           23 mlx5_comp7
total            416     12144867      6020372
