idx irq        fired       rxpkts       txpkts         cpus name
  0 317        25317            0            0        32-63 mlx5_async0
  1 318       373234      6023370      3082762           16 mlx5_comp0
  2 341       362343      5661145      3221904           17 mlx5_comp1
  3 342       359664      5778498      3195354           18 mlx5_comp2
  4 343       396847      5990394      3108422           19 mlx5_comp3
  5 344       378854      5930099      3049808           20 mlx5_comp4
  6 345       374274      6084193      2888684           21 mlx5_comp5
  7 346       372446      6317664      2772170           22 mlx5_comp6
  8 347       379689      6338237      2714831           23 mlx5_comp7
total        3022668     48123600     24033935
