idx irq        fired       rxpkts       txpkts         cpus name
  0 317          479            0            0        32-63 mlx5_async0
  1 318         1052      6380042      3183984           16 mlx5_comp0
  2 341         1325      6342273      3224069           17 mlx5_comp1
  3 342         1380      6369855      3181525           18 mlx5_comp2
  4 343         1384      6531303      3135619           19 mlx5_comp3
  5 344         1035      6478346      3189470           20 mlx5_comp4
  6 345         1385      6383350      3169262           21 mlx5_comp5
  7 346         1361      6359582      3253352           22 mlx5_comp6
  8 347         1325      6275939      3180799           23 mlx5_comp7
total          10726     51120690     25518080
