idx irq        fired       rxpkts       txpkts         cpus name
  0 317          406            0            0        32-63 mlx5_async0
  1 318           26      7556998      3805279           16 mlx5_comp0
  2 341            1      7074153      4299667           17 mlx5_comp1
  3 342            3      8606426      3819453           18 mlx5_comp2
  4 343            0      8492478      3863300           19 mlx5_comp3
  5 344           80      7623278      3476977           20 mlx5_comp4
  6 345           11      9667001      3702239           21 mlx5_comp5
  7 346            3      7573851      5098951           22 mlx5_comp6
  8 347            3      8378617      4451709           23 mlx5_comp7
total            533     64972802     32517575
