idx irq        fired       rxpkts       txpkts         cpus name
  0 317          510            0            0        32-63 mlx5_async0
  1 318         1185      1459226       749173           16 mlx5_comp0
  2 341         1655      1580797       746888           17 mlx5_comp1
  3 342         1928      1487832       744168           18 mlx5_comp2
  4 343         2149      1567219       749993           19 mlx5_comp3
  5 344         1141      1436110       760892           20 mlx5_comp4
  6 345         1623      1495586       753900           21 mlx5_comp5
  7 346         1879      1566656       757361           22 mlx5_comp6
  8 347         1705      1526493       761349           23 mlx5_comp7
total          13775     12119919      6023724
