idx irq        fired       rxpkts       txpkts         cpus name
  0 317          487            0            0        32-63 mlx5_async0
  1 318          881      4534902      2240980           16 mlx5_comp0
  2 341         1068      4487675      2239782           17 mlx5_comp1
  3 342         1152      4299796      2232573           18 mlx5_comp2
  4 343         1188      4373941      2232428           19 mlx5_comp3
  5 344          824      4427233      2274258           20 mlx5_comp4
  6 345         1082      4645676      2265747           21 mlx5_comp5
  7 346         1176      4655541      2261903           22 mlx5_comp6
  8 347         1118      4698727      2279080           23 mlx5_comp7
total           8976     36123491     18026751
