idx irq        fired       rxpkts       txpkts         cpus name
  0 317          343            0            0        32-63 mlx5_async0
  1 318           66      7635794      3691366           16 mlx5_comp0
  2 341           20      7576688      3799013           17 mlx5_comp1
  3 342            3      7398692      3785952           18 mlx5_comp2
  4 343            0      7314539      3706791           19 mlx5_comp3
  5 344           68      7412139      3650500           20 mlx5_comp4
  6 345           13      7771277      3883292           21 mlx5_comp5
  7 346            0      7607086      3694949           22 mlx5_comp6
  8 347           10      7388616      3818181           23 mlx5_comp7
total            523     60104831     30030044
