idx irq        fired       rxpkts       txpkts         cpus name
  0 317          396            0            0        32-63 mlx5_async0
  1 318           73      8705330      3824994           16 mlx5_comp0
  2 341            4      8190015      4182772           17 mlx5_comp1
  3 342            1      7362746      4739372           18 mlx5_comp2
  4 343            0      8737834      4055321           19 mlx5_comp3
  5 344           82      8093509      4411816           20 mlx5_comp4
  6 345            6      8814622      4022644           21 mlx5_comp5
  7 346            3     10206312      3524692           22 mlx5_comp6
  8 347            6      7535210      5101013           23 mlx5_comp7
total            571     67645578     33862624
