idx irq        fired       rxpkts       txpkts         cpus name
  0 317          420            0            0        32-63 mlx5_async0
  1 318          868      6068730      3029688           16 mlx5_comp0
  2 341         1108      5808134      3083000           17 mlx5_comp1
  3 342         1126      5832230      3069245           18 mlx5_comp2
  4 343         1226      5996132      3113362           19 mlx5_comp3
  5 344          822      6281830      2706938           20 mlx5_comp4
  6 345         1076      6165461      2935183           21 mlx5_comp5
  7 346         1195      5886685      3077458           22 mlx5_comp6
  8 347         1150      6084093      3028671           23 mlx5_comp7
total           8991     48123295     24043545
