idx irq        fired       rxpkts       txpkts         cpus name
  0 317          536            0            0        32-63 mlx5_async0
  1 318          900      4514078      2248047           16 mlx5_comp0
  2 341         1114      4459779      2256640           17 mlx5_comp1
  3 342         1108      4582715      2249893           18 mlx5_comp2
  4 343         1143      4480867      2252141           19 mlx5_comp3
  5 344          859      4524630      2252243           20 mlx5_comp4
  6 345         1088      4552680      2253166           21 mlx5_comp5
  7 346         1115      4457182      2257935           22 mlx5_comp6
  8 347         1112      4560338      2254483           23 mlx5_comp7
total           8975     36132269     18024548
