idx irq        fired       rxpkts       txpkts         cpus name
  0 317          339            0            0        32-63 mlx5_async0
  1 318           13      7294799      3898632           16 mlx5_comp0
  2 341            0      7475590      3799324           17 mlx5_comp1
  3 342            0      7981407      3977930           18 mlx5_comp2
  4 343            0      7901200      4113640           19 mlx5_comp3
  5 344           37      8610752      3243221           20 mlx5_comp4
  6 345            0      7812991      3722417           21 mlx5_comp5
  7 346            0      8001895      4709904           22 mlx5_comp6
  8 347            0      7446224      3773639           23 mlx5_comp7
total            389     62524858     31238707
