idx irq        fired       rxpkts       txpkts         cpus name
  0 317          397            0            0        32-63 mlx5_async0
  1 318            0      8563918      4061946           16 mlx5_comp0
  2 341            0      8909882      4452147           17 mlx5_comp1
  3 342            0      8937844      4462863           18 mlx5_comp2
  4 343            0      8564081      4165815           19 mlx5_comp3
  5 344            0      8328631      4256636           20 mlx5_comp4
  6 345            0      8518830      4282674           21 mlx5_comp5
  7 346            0      8133686      4315947           22 mlx5_comp6
  8 347            0      8638513      4275663           23 mlx5_comp7
total            397     68595385     34273691
