idx irq        fired       rxpkts       txpkts         cpus name
  0 317          363            0            0        32-63 mlx5_async0
  1 318            0      5876014      3056433           16 mlx5_comp0
  2 341            0      6267158      2916758           17 mlx5_comp1
  3 342            0      5904498      2936823           18 mlx5_comp2
  4 343            0      6211724      3127476           19 mlx5_comp3
  5 344            0      5834232      2944153           20 mlx5_comp4
  6 345            0      6060128      3024082           21 mlx5_comp5
  7 346            0      6128587      2933648           22 mlx5_comp6
  8 347            0      5881101      3094177           23 mlx5_comp7
total            363     48163442     24033550
