idx irq        fired       rxpkts       txpkts         cpus name
  0 317          448            0            0        32-63 mlx5_async0
  1 318           61      5637280      3041868           16 mlx5_comp0
  2 341            0      6092294      3197392           17 mlx5_comp1
  3 342            5      5861462      3007237           18 mlx5_comp2
  4 343            4      6464237      2872227           19 mlx5_comp3
  5 344           59      6375068      2971743           20 mlx5_comp4
  6 345            7      5726550      2786322           21 mlx5_comp5
  7 346            3      6008336      2923521           22 mlx5_comp6
  8 347            0      5954821      3222702           23 mlx5_comp7
total            587     48120048     24023012
