idx irq        fired       rxpkts       txpkts         cpus name
  0 317        50795            0            0        32-63 mlx5_async0
  1 318       587870      1477037       742514           16 mlx5_comp0
  2 341       556397      1613224       758003           17 mlx5_comp1
  3 342       548116      1628728       776549           18 mlx5_comp2
  4 343       607765      1455511       770571           19 mlx5_comp3
  5 344       576012      1510049       738424           20 mlx5_comp4
  6 345       590787      1501926       747009           21 mlx5_comp5
  7 346       549304      1539724       745274           22 mlx5_comp6
  8 347       596865      1446953       750731           23 mlx5_comp7
total        4663911     12173152      6029075
