idx irq        fired       rxpkts       txpkts         cpus name
  0 317          383            0            0        32-63 mlx5_async0
  1 318          602      6301436      2974305           16 mlx5_comp0
  2 341          530      5871237      2953946           17 mlx5_comp1
  3 342          451      6029429      2974805           18 mlx5_comp2
  4 343          308      5579421      2970924           19 mlx5_comp3
  5 344          572      5825491      3005614           20 mlx5_comp4
  6 345          508      5968004      3082930           21 mlx5_comp5
  7 346          443      6121475      3011802           22 mlx5_comp6
  8 347          477      6431695      3052102           23 mlx5_comp7
total           4274     48128188     24026428
