idx irq        fired       rxpkts       txpkts         cpus name
  0 317          342            0            0        32-63 mlx5_async0
  1 318           73      1530490       757437           16 mlx5_comp0
  2 341            6      1472569       762761           17 mlx5_comp1
  3 342            3      1510975       750382           18 mlx5_comp2
  4 343            0      1541433       762893           19 mlx5_comp3
  5 344           73      1506429       751446           20 mlx5_comp4
  6 345           11      1496042       741971           21 mlx5_comp5
  7 346            0      1594134       748396           22 mlx5_comp6
  8 347            6      1467166       745893           23 mlx5_comp7
total            514     12119238      6021179
