idx irq        fired       rxpkts       txpkts         cpus name
  0 317          467            0            0        32-63 mlx5_async0
  1 318         1004      4431728      2250563           16 mlx5_comp0
  2 341         1294      4452320      2254881           17 mlx5_comp1
  3 342         1350      4562521      2245424           18 mlx5_comp2
  4 343         1308      4685434      2245413           19 mlx5_comp3
  5 344          934      4436038      2258375           20 mlx5_comp4
  6 345         1273      4417876      2251844           21 mlx5_comp5
  7 346         1304      4457336      2259840           22 mlx5_comp6
  8 347         1273      4716060      2267575           23 mlx5_comp7
total          10207     36159313     18033915
