idx irq        fired       rxpkts       txpkts         cpus name
  0 327          186            0            0         0-31 mlx5_async0
  1 328          683      9147683      4587591           32 mlx5_comp0
  2 529          800      8999533      4567895           33 mlx5_comp1
  3 530          619      9148006      4446767           34 mlx5_comp2
  4 531          780      8835249      4554642           35 mlx5_comp3
  5 532          674      9299301      4559986           36 mlx5_comp4
  6 533          833      8988427      4553967           37 mlx5_comp5
  7 534          624      9105632      4576414           38 mlx5_comp6
  8 535          586      9071295      4459859           39 mlx5_comp7
total           5785     72595126     36307121
