idx irq        fired       rxpkts       txpkts         cpus name
  0 327          154            0            0         0-31 mlx5_async0
  1 328          346      7771428      3542626           32 mlx5_comp0
  2 539          327      7465695      3849679           33 mlx5_comp1
  3 540          330      7670729      3922427           34 mlx5_comp2
  4 541          315      7262664      3743528           35 mlx5_comp3
  5 542          300      8196526      3981969           36 mlx5_comp4
  6 543          316      7383349      3710663           37 mlx5_comp5
  7 544          309      7486594      3587685           38 mlx5_comp6
  8 545          307      6852817      3700253           39 mlx5_comp7
total           2704     60089802     30038830
