idx irq        fired       rxpkts       txpkts         cpus name
  0 327          145            0            0         0-31 mlx5_async0
  1 328            0      9404621      4879924           32 mlx5_comp0
  2 539            0      9760802      4623262           33 mlx5_comp1
  3 540            0      9637748      4817874           34 mlx5_comp2
  4 541            0      9527628      4700247           35 mlx5_comp3
  5 542            0      9247187      4648711           36 mlx5_comp4
  6 543            0      9796204      4985486           37 mlx5_comp5
  7 544            0      9432754      4833730           38 mlx5_comp6
  8 545            0      9970145      4899394           39 mlx5_comp7
total            145     76777089     38388628
