idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            1      1536610       743950           32 mlx5_comp0
  2 529            2      1483813       747610           33 mlx5_comp1
  3 530            9      1599566       746057           34 mlx5_comp2
  4 531            0      1423619       742679           35 mlx5_comp3
  5 532           15      1431364       764371           36 mlx5_comp4
  6 533           40      1502809       760446           37 mlx5_comp5
  7 534            4      1501051       767606           38 mlx5_comp6
  8 535           21      1616266       753795           39 mlx5_comp7
total            220     12095098      6026514
