idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            0      7264827      3483998           32 mlx5_comp0
  2 539            6      7770484      3689877           33 mlx5_comp1
  3 540            0      7397048      3626536           34 mlx5_comp2
  4 541           94      7364479      3804975           35 mlx5_comp3
  5 542            5      7437634      3507190           36 mlx5_comp4
  6 543           20      7059019      3599636           37 mlx5_comp5
  7 544           10      7002614      3760936           38 mlx5_comp6
  8 545           13      7035681      3677976           39 mlx5_comp7
total            276     58331786     29151124
