idx irq        fired       rxpkts       txpkts         cpus name
  0 327          131            0            0         0-31 mlx5_async0
  1 328           16     12372963      1979042           32 mlx5_comp0
  2 529           26      8335647      4688773           33 mlx5_comp1
  3 530           32      7387928      4342832           34 mlx5_comp2
  4 531            5      7624256      4459126           35 mlx5_comp3
  5 532           35     10065835      3519931           36 mlx5_comp4
  6 533           66      4907464      6819402           37 mlx5_comp5
  7 534           71      9659489      2472743           38 mlx5_comp6
  8 535           50      5799265      4835839           39 mlx5_comp7
total            432     66152847     33117688
