idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            4      5939975      2946567           32 mlx5_comp0
  2 539           10      6077936      3030191           33 mlx5_comp1
  3 540           14      6344421      3032101           34 mlx5_comp2
  4 541           72      6145171      3035727           35 mlx5_comp3
  5 542           19      6046248      3010430           36 mlx5_comp4
  6 543           33      5864009      3048889           37 mlx5_comp5
  7 544            8      6019244      2903800           38 mlx5_comp6
  8 545           18      5647847      3029040           39 mlx5_comp7
total            306     48084851     24036745
