idx irq        fired       rxpkts       txpkts         cpus name
  0 317          476            0            0        32-63 mlx5_async0
  1 318         1472      7716593      4075699           16 mlx5_comp0
  2 341         1205      8319912      3556660           17 mlx5_comp1
  3 342         1594      6734351      3862598           18 mlx5_comp2
  4 343         1155      6154204      3465013           19 mlx5_comp3
  5 344         1242      6846695      3065825           20 mlx5_comp4
  6 345         1206      7012580      3342101           21 mlx5_comp5
  7 346         1164      7925929      4108450           22 mlx5_comp6
  8 347         1200      8228043      3956585           23 mlx5_comp7
total          10714     58938307     29432931
