idx irq        fired       rxpkts       txpkts         cpus name
  0 327          201            0            0         0-31 mlx5_async0
  1 328         1051      1605299       749206           32 mlx5_comp0
  2 539          898      1637024       754331           33 mlx5_comp1
  3 540          939      1528194       757652           34 mlx5_comp2
  4 541          453      1472874       749698           35 mlx5_comp3
  5 542          902      1526390       756186           36 mlx5_comp4
  6 543          744      1464003       755061           37 mlx5_comp5
  7 544          890      1401013       749688           38 mlx5_comp6
  8 545          846      1474042       749758           39 mlx5_comp7
total           6924     12108839      6021580
