idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            8      8972602      4656126           32 mlx5_comp0
  2 539            5      9757861      4877064           33 mlx5_comp1
  3 540            7      9317588      4719984           34 mlx5_comp2
  4 541           83      9433458      4728546           35 mlx5_comp3
  5 542           10      9389786      4693357           36 mlx5_comp4
  6 543           22      9458187      4481177           37 mlx5_comp5
  7 544            4      9701511      4719668           38 mlx5_comp6
  8 545           13      9441193      4849601           39 mlx5_comp7
total            279     75472186     37725523
