idx irq        fired       rxpkts       txpkts         cpus name
  0 327          221            0            0         0-31 mlx5_async0
  1 328         1158      6396117      3379478           32 mlx5_comp0
  2 539          986      6752291      3470266           33 mlx5_comp1
  3 540         1074      7044978      3606345           34 mlx5_comp2
  4 541          598      6088516      3518163           35 mlx5_comp3
  5 542          973      7217902      2936651           36 mlx5_comp4
  6 543          942      7803962      3696441           37 mlx5_comp5
  7 544         1010      6765315      2863364           38 mlx5_comp6
  8 545         1707      6762506      3926259           39 mlx5_comp7
total           8669     54831587     27396967
