idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      7352751      3752403           32 mlx5_comp0
  2 539            0      7762652      3754311           33 mlx5_comp1
  3 540            0      7556605      3747384           34 mlx5_comp2
  4 541            0      7921061      3862294           35 mlx5_comp3
  5 542            0      6797910      3879548           36 mlx5_comp4
  6 543            0      7508308      3962967           37 mlx5_comp5
  7 544            0      7718555      3397812           38 mlx5_comp6
  8 545            0      7457760      3672702           39 mlx5_comp7
total            127     60075602     30029421
