idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            7      7037601      3836092           32 mlx5_comp0
  2 539           11      8120726      4059170           33 mlx5_comp1
  3 540            5      7588106      3687005           34 mlx5_comp2
  4 541           96      7659581      3608673           35 mlx5_comp3
  5 542            3      7278133      3606394           36 mlx5_comp4
  6 543           40      7805818      3903265           37 mlx5_comp5
  7 544            8      7371429      3791888           38 mlx5_comp6
  8 545           18      7242537      3551377           39 mlx5_comp7
total            316     60103931     30043864
