idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      2984264      1460363           32 mlx5_comp0
  2 539            0      3199631      1487935           33 mlx5_comp1
  3 540            0      3117901      1573504           34 mlx5_comp2
  4 541            0      3144923      1556086           35 mlx5_comp3
  5 542            0      2876004      1597462           36 mlx5_comp4
  6 543            0      2877330      1435681           37 mlx5_comp5
  7 544            0      2925696      1437985           38 mlx5_comp6
  8 545            0      2950138      1473153           39 mlx5_comp7
total            127     24075887     12022169
