idx irq        fired       rxpkts       txpkts         cpus name
  0 327          158            0            0         0-31 mlx5_async0
  1 328          316      4404084      2237009           32 mlx5_comp0
  2 539          375      4471556      2230478           33 mlx5_comp1
  3 540          378      4744641      2249515           34 mlx5_comp2
  4 541          359      4488639      2244092           35 mlx5_comp3
  5 542          394      4673827      2271983           36 mlx5_comp4
  6 543          423      4381368      2264149           37 mlx5_comp5
  7 544          396      4512892      2262474           38 mlx5_comp6
  8 545          390      4435359      2271162           39 mlx5_comp7
total           3189     36112366     18030862
