idx irq        fired       rxpkts       txpkts         cpus name
  0 327          190            0            0         0-31 mlx5_async0
  1 328          909      6207260      3031000           32 mlx5_comp0
  2 539          764      5757487      3072406           33 mlx5_comp1
  3 540          829      6085912      2968085           34 mlx5_comp2
  4 541          423      6004491      2918747           35 mlx5_comp3
  5 542          790      5936678      2936544           36 mlx5_comp4
  6 543          605      6148921      3036545           37 mlx5_comp5
  7 544          745      6095274      2994494           38 mlx5_comp6
  8 545          677      5832701      3073756           39 mlx5_comp7
total           5932     48068724     24031577
