idx irq        fired       rxpkts       txpkts         cpus name
  0 327          136            0            0         0-31 mlx5_async0
  1 328            0      5659045      3023268           32 mlx5_comp0
  2 539            0      6048950      3001693           33 mlx5_comp1
  3 540            0      6006635      3189217           34 mlx5_comp2
  4 541            0      6003327      3031247           35 mlx5_comp3
  5 542            0      5758277      2878535           36 mlx5_comp4
  6 543            0      6164054      2827533           37 mlx5_comp5
  7 544            0      6064760      3081334           38 mlx5_comp6
  8 545            0      6378393      3003668           39 mlx5_comp7
total            136     48083441     24036495
