idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      6174769      3166635           32 mlx5_comp0
  2 539            0      5927511      2935468           33 mlx5_comp1
  3 540            0      6344782      2867167           34 mlx5_comp2
  4 541            0      5729000      2943780           35 mlx5_comp3
  5 542            0      6291852      2959736           36 mlx5_comp4
  6 543            0      5873021      3079847           37 mlx5_comp5
  7 544            0      5897730      3142037           38 mlx5_comp6
  8 545            0      5878437      2934491           39 mlx5_comp7
total            127     48117102     24029161
