idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      5996368      2986924           32 mlx5_comp0
  2 539            0      5769990      2991707           33 mlx5_comp1
  3 540            0      6350893      2892841           34 mlx5_comp2
  4 541            0      5979432      3107217           35 mlx5_comp3
  5 542            0      6024166      2882023           36 mlx5_comp4
  6 543            0      5788545      3009310           37 mlx5_comp5
  7 544            0      5976153      2989574           38 mlx5_comp6
  8 545            0      6218787      3170254           39 mlx5_comp7
total            127     48104334     24029850
