idx irq        fired       rxpkts       txpkts         cpus name
  0 327        50922            0            0         0-31 mlx5_async0
  1 328       582954      1482596       766804           32 mlx5_comp0
  2 539       569110      1562141       755350           33 mlx5_comp1
  3 540       576469      1563856       767884           34 mlx5_comp2
  4 541       575251      1539241       771944           35 mlx5_comp3
  5 542       596183      1465935       729135           36 mlx5_comp4
  6 543       582763      1520567       742952           37 mlx5_comp5
  7 544       557676      1539473       747401           38 mlx5_comp6
  8 545       613519      1414612       742616           39 mlx5_comp7
total        4704847     12088421      6024086
