idx irq        fired       rxpkts       txpkts         cpus name
  0 327        10347            0            0         0-31 mlx5_async0
  1 328       312439     10262612      3378607           32 mlx5_comp0
  2 539       312716      7826858      3266282           33 mlx5_comp1
  3 540       277441      6535177      5132722           34 mlx5_comp2
  4 541       304955      6524581      3307608           35 mlx5_comp3
  5 542       285997      6618759      3967352           36 mlx5_comp4
  6 543       261346      8823508      4411789           37 mlx5_comp5
  7 544       301556      6759137      3262175           38 mlx5_comp6
  8 545       289300      7930663      3913915           39 mlx5_comp7
total        2356097     61281295     30640450
