idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      1549143       751853           32 mlx5_comp0
  2 539            0      1493023       742909           33 mlx5_comp1
  3 540            0      1562927       755492           34 mlx5_comp2
  4 541            0      1478805       778395           35 mlx5_comp3
  5 542            0      1509526       743350           36 mlx5_comp4
  6 543            0      1493154       739964           37 mlx5_comp5
  7 544            0      1491722       769834           38 mlx5_comp6
  8 545            0      1516752       745260           39 mlx5_comp7
total            127     12095052      6027057
