idx irq        fired       rxpkts       txpkts         cpus name
  0 317          486            0            0        32-63 mlx5_async0
  1 318          988      4390038      2239297           16 mlx5_comp0
  2 341         1383      4531962      2244590           17 mlx5_comp1
  3 342         1548      4499211      2237781           18 mlx5_comp2
  4 343         1779      4714397      2247400           19 mlx5_comp3
  5 344          936      4475014      2263816           20 mlx5_comp4
  6 345         1423      4603750      2267385           21 mlx5_comp5
  7 346         1624      4394998      2264095           22 mlx5_comp6
  8 347         1468      4521896      2261859           23 mlx5_comp7
total          11635     36131266     18026223
