idx irq        fired       rxpkts       txpkts         cpus name
  0 317          513            0            0        32-63 mlx5_async0
  1 318         1052      3050065      1500677           16 mlx5_comp0
  2 341         1443      3000237      1503493           17 mlx5_comp1
  3 342         1566      3054549      1501760           18 mlx5_comp2
  4 343         1769      3047934      1507557           19 mlx5_comp3
  5 344          919      3060371      1503020           20 mlx5_comp4
  6 345         1461      3001016      1500988           21 mlx5_comp5
  7 346         1618      3038962      1505949           22 mlx5_comp6
  8 347         1529      2883782      1503538           23 mlx5_comp7
total          11870     24136916     12026982
