idx irq        fired       rxpkts       txpkts         cpus name
  0 327        25211            0            0         0-31 mlx5_async0
  1 328       373121      4852729      2235511           32 mlx5_comp0
  2 539       365293      4386856      2267124           33 mlx5_comp1
  3 540       354292      4415274      2260831           34 mlx5_comp2
  4 541       364338      4679185      2261463           35 mlx5_comp3
  5 542       378221      4393736      2241874           36 mlx5_comp4
  6 543       368800      4399656      2258928           37 mlx5_comp5
  7 544       351125      4545671      2247608           38 mlx5_comp6
  8 545       366889      4415317      2247357           39 mlx5_comp7
total        2947290     36088424     18020696
