idx irq        fired       rxpkts       txpkts         cpus name
  0 327          148            0            0         0-31 mlx5_async0
  1 328          285      1527478       753090           32 mlx5_comp0
  2 539          309      1517667       761230           33 mlx5_comp1
  3 540          315      1484437       752602           34 mlx5_comp2
  4 541          288      1427264       765903           35 mlx5_comp3
  5 542          323      1557353       743599           36 mlx5_comp4
  6 543          346      1452597       753512           37 mlx5_comp5
  7 544          335      1573863       744600           38 mlx5_comp6
  8 545          339      1548358       749784           39 mlx5_comp7
total           2688     12089017      6024320
