idx irq        fired       rxpkts       txpkts         cpus name
  0 327        50341            0            0         0-31 mlx5_async0
  1 328       573259      1516959       725150           32 mlx5_comp0
  2 539       582602      1502506       750119           33 mlx5_comp1
  3 540       614092      1459376       743533           34 mlx5_comp2
  4 541       552400      1515691       742846           35 mlx5_comp3
  5 542       597375      1460127       749468           36 mlx5_comp4
  6 543       571748      1546987       754448           37 mlx5_comp5
  7 544       546025      1616526       777786           38 mlx5_comp6
  8 545       568792      1485943       778439           39 mlx5_comp7
total        4656634     12104115      6021789
