idx irq        fired       rxpkts       txpkts         cpus name
  0 327          148            0            0         0-31 mlx5_async0
  1 328           19      4518562      2190431           32 mlx5_comp0
  2 529           16      4731599      2301765           33 mlx5_comp1
  3 530           30      4298959      2207464           34 mlx5_comp2
  4 531           16      4256406      2216832           35 mlx5_comp3
  5 532           26      4536374      2240211           36 mlx5_comp4
  6 533           97      4942029      2361657           37 mlx5_comp5
  7 534           48      4507689      2252871           38 mlx5_comp6
  8 535           48      4269778      2250603           39 mlx5_comp7
total            448     36061396     18021834
