idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      2961191      1444961           32 mlx5_comp0
  2 529            0      3040788      1478472           33 mlx5_comp1
  3 530            0      3014448      1516068           34 mlx5_comp2
  4 531            0      2901980      1517948           35 mlx5_comp3
  5 532            0      3121737      1446371           36 mlx5_comp4
  6 533            0      3032368      1505654           37 mlx5_comp5
  7 534            0      2892441      1559861           38 mlx5_comp6
  8 535            0      3115558      1557309           39 mlx5_comp7
total            127     24080511     12026644
