idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            3      6011632      2948155           32 mlx5_comp0
  2 539           10      5805450      3057933           33 mlx5_comp1
  3 540            7      5972580      3063789           34 mlx5_comp2
  4 541          101      6399516      3016810           35 mlx5_comp3
  5 542            3      6135664      2949360           36 mlx5_comp4
  6 543           23      6283100      3020713           37 mlx5_comp5
  7 544            9      5728064      2990791           38 mlx5_comp6
  8 545           12      5770439      2985553           39 mlx5_comp7
total            295     48106445     24033104
